label,kind,row,alpha_or_c,seed,do_sample,prompt_idx,gc,entropy,distinct2,distinct3,distinct4,longest_homopolymer,mean_homopolymer,top3mer_share,top6mer_share,non_acgt_filter_rate,self_nll,n_filtered,n_raw
row2371_grid,alpha,2371,1.0,42,True,28,0.515625,6.612559597939253,0.04177545691906005,0.16753926701570682,0.4776902887139108,5,1.4490566037735848,0.03664921465968586,0.0079155672823219,0.0,6.783788204193115,384,384
row2371_grid,alpha,2371,1.0,42,True,29,0.4947916666666667,8.087999314069748,0.04177545691906005,0.16753926701570682,0.5196850393700787,5,1.3333333333333333,0.034031413612565446,0.0079155672823219,0.0,8.424593925476074,384,384
row2371_grid,alpha,2371,1.0,42,True,30,0.2838541666666667,7.7311185002326965,0.04177545691906005,0.14659685863874344,0.4068241469816273,8,1.4382022471910112,0.06282722513089005,0.010554089709762533,0.0,7.821508407592773,384,384
row2371_grid,alpha,2371,1.0,42,True,31,0.3255208333333333,6.200585935264826,0.04177545691906005,0.1649214659685864,0.45144356955380577,5,1.3333333333333333,0.07591623036649214,0.018469656992084433,0.0,5.961142539978027,384,384
row2371_grid,alpha,2371,1.0,42,True,32,0.20572916666666666,7.269889011979103,0.04177545691906005,0.13612565445026178,0.30971128608923887,6,1.5118110236220472,0.08115183246073299,0.010554089709762533,0.0,7.187417984008789,384,384
row2371_grid,alpha,2371,1.0,42,True,33,0.5703125,8.014397397637367,0.04177545691906005,0.1649214659685864,0.49343832020997375,10,1.391304347826087,0.034031413612565446,0.013192612137203167,0.0,8.440328598022461,384,384
row2371_grid,alpha,2371,1.0,42,True,34,0.4479166666666667,8.052383624017239,0.04177545691906005,0.16753926701570682,0.5144356955380578,5,1.4169741697416973,0.04712041884816754,0.0079155672823219,0.0,8.387778282165527,384,384
row2371_grid,alpha,2371,1.0,42,True,35,0.6979166666666666,7.718677401542664,0.04177545691906005,0.1544502617801047,0.4409448818897638,6,1.3617021276595744,0.049738219895287955,0.0079155672823219,0.0,7.777940273284912,384,384
row2371_grid,alpha,2371,1.0,42,True,36,0.4166666666666667,7.358365882188082,0.04177545691906005,0.16753926701570682,0.5013123359580053,6,1.310580204778157,0.03664921465968586,0.005277044854881266,0.0,7.809658050537109,384,384
row2371_grid,alpha,2371,1.0,42,True,37,0.3880208333333333,7.998830497264862,0.04177545691906005,0.1649214659685864,0.4671916010498688,4,1.4222222222222223,0.04712041884816754,0.0079155672823219,0.0,8.141618728637695,384,384
row2371_grid,alpha,2371,1.0,42,True,38,0.375,8.01265062391758,0.04177545691906005,0.1649214659685864,0.47244094488188976,7,1.411764705882353,0.04450261780104712,0.005277044854881266,0.0,8.332085609436035,384,384
row2371_grid,alpha,2371,1.0,42,True,39,0.4505208333333333,7.93950229883194,0.04177545691906005,0.1649214659685864,0.4776902887139108,5,1.3016949152542372,0.03664921465968586,0.0079155672823219,0.0,8.233603477478027,384,384
row2371_grid,alpha,2371,1.0,42,True,40,0.3671875,7.759456634521484,0.04177545691906005,0.15968586387434555,0.4461942257217848,5,1.3714285714285714,0.03664921465968586,0.0079155672823219,0.0,7.9758782386779785,384,384
row2371_grid,alpha,2371,1.0,42,True,41,0.4765625,8.011912502348423,0.04177545691906005,0.16753926701570682,0.5039370078740157,6,1.4222222222222223,0.028795811518324606,0.0079155672823219,0.0,8.223281860351562,384,384
row2371_grid,alpha,2371,1.0,42,True,42,0.4114583333333333,1.097646583802998,0.04177545691906005,0.1518324607329843,0.4330708661417323,6,1.4826254826254825,0.06806282722513089,0.0079155672823219,0.0,1.1960792541503906,384,384
row2371_grid,alpha,2371,1.0,42,True,43,0.4791666666666667,8.020920999348164,0.04177545691906005,0.1649214659685864,0.4881889763779528,4,1.310580204778157,0.031413612565445025,0.0079155672823219,0.0,8.461978912353516,384,384
row2371_grid,alpha,2371,1.0,42,True,44,0.4427083333333333,8.032924301922321,0.04177545691906005,0.16753926701570682,0.5170603674540682,4,1.2427184466019416,0.03664921465968586,0.005277044854881266,0.0,8.392648696899414,384,384
row2371_grid,alpha,2371,1.0,42,True,45,0.546875,7.85756865888834,0.04177545691906005,0.1649214659685864,0.48293963254593175,4,1.3473684210526315,0.04450261780104712,0.0079155672823219,0.0,8.220255851745605,384,384
row2371_grid,alpha,2371,1.0,42,True,46,0.5442708333333334,8.009471483528614,0.04177545691906005,0.16753926701570682,0.5354330708661418,4,1.3061224489795917,0.031413612565445025,0.0079155672823219,0.0,8.414544105529785,384,384
row2371_grid,alpha,2371,1.0,42,True,47,0.5963541666666666,7.849071882665157,0.04177545691906005,0.1649214659685864,0.46194225721784776,7,1.4545454545454546,0.0549738219895288,0.0079155672823219,0.0,7.909204483032227,384,384
